artist_id,artist_name,track_id,track_name,track_popularity,duration_ms,explicit
3TVXtAsR1Inumwj472S9r4,Drake,7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,91,272112,True
3TVXtAsR1Inumwj472S9r4,Drake,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,90,239359,True
3TVXtAsR1Inumwj472S9r4,Drake,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),89,218364,True
3TVXtAsR1Inumwj472S9r4,Drake,1zi7xx7UVEFkmKfv06H8x0,One Dance,88,173986,False
3TVXtAsR1Inumwj472S9r4,Drake,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),87,189893,True
3TVXtAsR1Inumwj472S9r4,Drake,6DCZcSspjsKoFjzjrWoCdn,God's Plan,87,198973,True
3TVXtAsR1Inumwj472S9r4,Drake,40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),87,291175,True
3TVXtAsR1Inumwj472S9r4,Drake,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,86,298940,True
3TVXtAsR1Inumwj472S9r4,Drake,2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,85,214588,True
3TVXtAsR1Inumwj472S9r4,Drake,2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),84,242965,True
0c173mlxpT3dSFRgMO8XPh,Big Sean,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",79,223413,True
0c173mlxpT3dSFRgMO8XPh,Big Sean,7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,76,284386,True
0c173mlxpT3dSFRgMO8XPh,Big Sean,6rje9f1wRFJDO2iTORw0lH,I Know,75,319973,True
0c173mlxpT3dSFRgMO8XPh,Big Sean,6bxUnsSGZCmoHHU5auwtps,Beware,73,235186,True
0c173mlxpT3dSFRgMO8XPh,Big Sean,33gwZOGJWEZ7dRWPqPxBEZ,Wolves (feat. Post Malone),75,199758,True
0c173mlxpT3dSFRgMO8XPh,Big Sean,0SGkqnVQo9KPytSri1H6cF,Bounce Back,71,222360,True
0c173mlxpT3dSFRgMO8XPh,Big Sean,3YqJ0iaDWM0aqEDQExd2j3,Don't Like.1,65,283653,True
0c173mlxpT3dSFRgMO8XPh,Big Sean,6tEpOijHrGLidCtHeoMhlC,Master P,70,212000,True
0c173mlxpT3dSFRgMO8XPh,Big Sean,65rRB2mspD309xE6YimZTl,Clique,67,293613,True
0c173mlxpT3dSFRgMO8XPh,Big Sean,2nBI3iWLhupR7LyAJ5GGkE,Champions,66,334253,True
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,6T7FXSuXykeGktMLGp8WgE,All My Life (feat. J. Cole),84,223878,True
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,91,292799,True
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,86,239266,True
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,84,213593,True
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,5wxYxygyHpbgv0EXZuqb9V,on the street (with J. Cole),84,214701,True
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,2wAJTrFhCnQyNSD3oUgTZO,Work Out,83,235320,True
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),81,218801,True
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults),80,296520,True
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),79,241160,True
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,2e3Ea0o24lReQFR4FA7yXH,Love Yourz,79,211496,True
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,45XhKYRRkyeqoW3teSOkCM,Wild Thoughts (feat. Rihanna & Bryson Tiller),71,204664,True
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),79,236524,True
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,1sbEeUY8KsdvgiQi26JBFz,POPSTAR (feat. Drake),71,200221,True
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,3gruCKVuhCsRjs3a3dG8CA,GREECE (feat. Drake),70,219270,True
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,7Ddk8FhoYKdsVoX9AOCPMm,STAYING ALIVE (feat. Drake & Lil Baby),71,178176,True
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,1jYiIOC5d6soxkJP81fxq2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",66,288876,True
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,510mvRgE4jLSsJcBh2pH0j,NO SECRET (feat. Drake),73,47354,False
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,4nmD4awtUUCC4AGETpUiuP,Big Energy (feat. DJ Khaled) - Remix,70,181665,True
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,12PNcnMsjsZ3eHm62t8hiy,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",71,232506,True
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,608a1wIsSd5KzMEqm1O7w3,I'm On One,72,296146,True
20sxb77xiYeusSH8cVdatc,Meek Mill,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,180522,True
20sxb77xiYeusSH8cVdatc,Meek Mill,42zd6DYQ4o4SECmTITrM1U,Dreams and Nightmares,77,230693,True
20sxb77xiYeusSH8cVdatc,Meek Mill,3T9BKc4kB7ukeNQrCqv6ZV,Sharing Locations (feat. Lil Baby & Lil Durk),66,161052,True
20sxb77xiYeusSH8cVdatc,Meek Mill,0Y0TOsE1q11qgbi7c5WZsG,R.I.C.O. (feat. Drake),72,197133,True
20sxb77xiYeusSH8cVdatc,Meek Mill,0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),71,223973,True
20sxb77xiYeusSH8cVdatc,Meek Mill,7Gs3otHnZDq514kFHf0nx7,Blue Notes,70,227808,True
20sxb77xiYeusSH8cVdatc,Meek Mill,3i1B1PnsfnOQPGVIzhf1lr,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",69,199746,True
20sxb77xiYeusSH8cVdatc,Meek Mill,3lb5fWSG2p7x8ik8HN9oFR,Dangerous (feat. Jeremih and PnB Rock),66,233749,True
20sxb77xiYeusSH8cVdatc,Meek Mill,7sjwaBQ6M3aVigYfBjm1sL,Ima Boss (feat. Rick Ross),67,250240,True
20sxb77xiYeusSH8cVdatc,Meek Mill,5J5PXmMdQ2nh1lZOal8KmK,Litty (feat. Tory Lanez),63,280615,True
1RyvyyTE3xzB2ZywiAwp0i,Future,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],90,182666,True
1RyvyyTE3xzB2ZywiAwp0i,Future,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),89,199920,True
1RyvyyTE3xzB2ZywiAwp0i,Future,4VMRsbfZzd3SfQtaJ1Wpwi,Double Fantasy (with Future),87,268235,True
1RyvyyTE3xzB2ZywiAwp0i,Future,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),87,189893,True
1RyvyyTE3xzB2ZywiAwp0i,Future,52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),84,238253,True
1RyvyyTE3xzB2ZywiAwp0i,Future,0VgkVdmE4gld66l8iyGjgx,Mask Off,84,204600,True
1RyvyyTE3xzB2ZywiAwp0i,Future,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,82,172933,True
1RyvyyTE3xzB2ZywiAwp0i,Future,4lH6nENd1y81jp7Yt9lTBX,Solo,82,265996,True
1RyvyyTE3xzB2ZywiAwp0i,Future,1K5KBOgreBi5fkEHvg5ap3,Life Is Good (feat. Drake),75,237918,True
1RyvyyTE3xzB2ZywiAwp0i,Future,4fbXBeVeqzZ0SmJQcWm4St,Never Imagined (feat. Future),81,192000,True
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,5fEB6ZmVkg63GZg9qO86jh,Break from Toronto,85,99213,True
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,3JEJwjqLkg2Jbau5922CAb,Her Way,78,216630,True
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,5c3luoCub1Z1Gg74NdNtuq,Belong to the City,77,98023,True
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,6cEguiQecbXrFlsnMi2ysr,Come and See Me (feat. Drake),75,235477,True
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,0T7dLau2Ccr9CbeXtOB4vU,Her Way (Sped Up),74,182164,True
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,7FullO2NDkyvxLuxYVKINa,Excitement (feat. PARTYNEXTDOOR),70,283285,False
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,1DMYEiuAgz1OKvANXiNFrN,Recognize (feat. Drake),72,311197,True
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,6WHZvtFnceMMv08gUCHR0y,BELIEVE IT,71,183219,True
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,2SWbnWSe1onmbllRAU46uo,PERSIAN RUGS,71,174306,True
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,43IMaycr34ZR5kS8mlL5hH,Just Might (with PARTYNEXTDOOR),71,205733,True
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,3azJifCSqg9fRij2yKIbWz,The Color Violet,89,226466,False
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",75,227478,True
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,78,132023,True
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,2Gyc6e2cLxA5hoX1NOvYnU,Say It,77,237786,True
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,1au2UduxcvHfa0fZS3Szci,Lavender Sunflower,77,151966,False
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,6ieWL5CLN9WdC875guWtMe,Lady Of Namek,74,193993,True
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,6ydWxkzjDktHsTzvWcaZ1i,In For It,73,293306,True
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,5uKHTLXNcftXtYfU7j9cQ6,I LIKE,72,133521,True
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),71,221492,True
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,4sMmYKC0ot3GTbl2RzHw7T,And This is Just The Intro,71,326813,True
50co4Is1HCEo8bhOyUWKpn,Young Thug,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),90,194786,True
50co4Is1HCEo8bhOyUWKpn,Young Thug,0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),78,257604,True
50co4Is1HCEo8bhOyUWKpn,Young Thug,1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,78,176960,True
50co4Is1HCEo8bhOyUWKpn,Young Thug,2beD5W9IkefQ04IO39XF7w,My wrist (with Young Thug),76,190133,True
50co4Is1HCEo8bhOyUWKpn,Young Thug,4GXl8l1MfZPf2GvpyRPJBf,pick up the phone,72,252262,True
50co4Is1HCEo8bhOyUWKpn,Young Thug,2VtgzixdB967bHDNu5A1nh,Metro Spider (with Young Thug),76,174560,True
50co4Is1HCEo8bhOyUWKpn,Young Thug,3h8tI65xdfpQyTAy7Grqwa,Potion (with Dua Lipa & Young Thug),66,215215,True
50co4Is1HCEo8bhOyUWKpn,Young Thug,4ea9w8c4ROqiZpJVhfBA3m,Hot (Remix) [feat. Gunna and Travis Scott],74,279906,True
50co4Is1HCEo8bhOyUWKpn,Young Thug,3s4mrPrEFFPF0LmAfutW0n,The London (feat. J. Cole & Travis Scott),69,200186,True
50co4Is1HCEo8bhOyUWKpn,Young Thug,6rTInqW3YECMkQsBEHw4sd,Solid (feat. Drake),74,215693,True
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),79,205426,True
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,71,270626,True
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,3hQCHzkE5oSA3F1xM8bpcM,Hustlin',70,254093,True
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),69,215510,True
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,5x4vgABKiGp4Vg7ZyFRxhn,Run It (feat. Rick Ross & Rich Brian),68,163373,False
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,66,267720,True
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,50ceCGZ3oD3U5caQV5bP6f,You Only Live Twice (with Lil Wayne & Rick Ross),66,213103,True
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,2sOj9vyd6yiss9W1IK6chU,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",66,501648,True
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,1rX5L6pyl3rVWb55D8Cprr,Gold Roses (feat. Drake),63,349600,True
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,67yGTWcR72BZvsrSS2dHST,Here I Am,62,209546,True
1URnnhqYAYcrqrcwql10ft,21 Savage,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),95,221520,True
1URnnhqYAYcrqrcwql10ft,21 Savage,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,90,239359,True
1URnnhqYAYcrqrcwql10ft,21 Savage,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),89,218364,True
1URnnhqYAYcrqrcwql10ft,21 Savage,6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,88,193591,True
1URnnhqYAYcrqrcwql10ft,21 Savage,2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,85,214588,True
1URnnhqYAYcrqrcwql10ft,21 Savage,5SWnsxjhdcEDc7LJjq9UHk,Runnin,84,195906,True
1URnnhqYAYcrqrcwql10ft,21 Savage,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],84,207306,True
1URnnhqYAYcrqrcwql10ft,21 Savage,2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),84,242965,True
1URnnhqYAYcrqrcwql10ft,21 Savage,4muwDurKeVOB1WBjTVRWlD,War Bout It (feat. 21 Savage),84,160202,True
1URnnhqYAYcrqrcwql10ft,21 Savage,50a8bKqlwDEqeiEknrzkTO,ball w/o you,83,195046,True
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,3pXF1nA74528Edde4of9CC,Don't,85,198293,True
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,43PuMrRfbyyuz4QpZ3oAwN,Exchange,80,194613,True
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,79,143226,True
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,78,249320,False
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,5TXQCMKN6TgemTL3c4wRTn,Sorrows,77,193702,False
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,5QDGKcQLqOJvoiu8eScEaM,Let Em' Know,74,261880,True
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,0wOtc2nY3NOohp4xSwOyTN,We Might Even Be Falling In Love (Duet) - Spotify Singles,74,90110,False
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7cdaRebLfVSkZAloSOo1UA,Playing Games (with Bryson Tiller) - Extended Version,51,143226,True
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,1D2ZNECRd7KIlA4pyOUGsv,What Would You Do?,71,174215,False
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,4SCnCPOUOUXUmCX2uHb3r7,Outta Time (feat. Drake),70,198821,False
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),86,145542,True
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,0lEjxUUlKqjqXrVlIHFduD,P power (feat. Drake),82,193346,True
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",77,195428,True
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),77,136266,True
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6ZthdsKjWtiCxnxbhs74vF,Drip or Drown,77,126168,True
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,7ohROa13QK43JBRqfCmz4P,What Happened To Virgil (feat. Gunna),74,181393,True
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),74,197760,True
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,7Fege3yv4dvehB3NdRBGwI,Banking On Me,74,200000,True
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6rTInqW3YECMkQsBEHw4sd,Solid (feat. Drake),74,215693,True
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,4a1fh9vJMMoRjNrBmEWoM0,All The Money (with Gunna) [Bonus],73,167400,True
17lzZA2AlOHwCwFALHttmp,2 Chainz,2OQJKTtrH482waGFmOfJni,We Own It (Fast & Furious),73,227906,False
17lzZA2AlOHwCwFALHttmp,2 Chainz,0KoBrntyQ2x6Y1eZwgGe5P,"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",74,234693,False
17lzZA2AlOHwCwFALHttmp,2 Chainz,6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,70,210200,True
17lzZA2AlOHwCwFALHttmp,2 Chainz,1nX9KhK3Fff27SnrIor2Yb,4 AM,66,255560,True
17lzZA2AlOHwCwFALHttmp,2 Chainz,4LmAnpjlhWTahvRkYR8xJa,X (with 2 Chainz & Saudi),66,267426,True
17lzZA2AlOHwCwFALHttmp,2 Chainz,2nBI3iWLhupR7LyAJ5GGkE,Champions,66,334253,True
17lzZA2AlOHwCwFALHttmp,2 Chainz,5PfTI3zrQbZEWcQdycMqJM,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",53,231658,True
17lzZA2AlOHwCwFALHttmp,2 Chainz,6C0vyXq2uzFRTTLcE4whhl,Million Dollars Worth of Game (feat. 42 Dugg),57,158627,True
17lzZA2AlOHwCwFALHttmp,2 Chainz,6j9iyrrmqWlQZ5SD1hSTaq,No Lie,63,237826,True
17lzZA2AlOHwCwFALHttmp,2 Chainz,33N9JGkr9McbbPEMgUjqPj,Baddest,58,202247,True
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),84,205040,True
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,2aPTvyE09vUCRwVvj0I8WK,Sundress,80,158205,True
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,6Ec5LeRzkisa5KJtwLfOoW,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",79,256026,False
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",78,260986,True
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",78,233786,True
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,7jQkiAaa4XYYsPH3rcfcWo,Praise The Lord (Da Shine) (feat. Skepta) - Durdenhauer Edit,76,163515,True
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,3u9PAti8muEXXvEjeFpQK0,WHARF TALK (feat. A$AP Rocky),75,204109,True
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,3SsJ17EnPIu1B4GZshqjIS,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),75,189426,True
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),75,126960,True
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,4S7YHmlWwfwArgd8LfSPud,L$D,74,238306,True
67nwj3Y5sZQLl72VNUHEYE,Wale,3MAgQuClHcAV8E9CbeBS6f,Lotus Flower Bomb (feat. Miguel),69,213253,True
67nwj3Y5sZQLl72VNUHEYE,Wale,59PL9AwYjIrIpP04n9gmMR,Ride Out,63,211908,True
67nwj3Y5sZQLl72VNUHEYE,Wale,5yhKaacMZGRo4s6evJx9vk,Bad (feat. Rihanna) - Remix,64,238826,True
67nwj3Y5sZQLl72VNUHEYE,Wale,6KacmqPPQ3LNoiGFuqGChs,The Need to Know (feat. SZA),65,216831,True
67nwj3Y5sZQLl72VNUHEYE,Wale,5z51HY4ei5QhTjcvwq5Msw,On Chill (feat. Jeremih),64,214035,True
67nwj3Y5sZQLl72VNUHEYE,Wale,0JQ0F7iBZ3rIZaY9PTlBpT,Dearly Beloved (feat. Jamie Foxx),62,109000,False
67nwj3Y5sZQLl72VNUHEYE,Wale,7rfiXyFb5M9BqdkvKvVEiB,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",60,228706,False
67nwj3Y5sZQLl72VNUHEYE,Wale,6gvhqnL1MUehL9g5mp1A0I,Stories In Motion (with Wale),60,206693,True
67nwj3Y5sZQLl72VNUHEYE,Wale,5tZmLjU4vhPlJb12IweZuB,Ambition (feat. Meek Mill & Rick Ross),59,302546,True
67nwj3Y5sZQLl72VNUHEYE,Wale,6cSBm4mtcuFtClN6yDvjQo,Love... (Her Fault) [feat. Bryson Tiller],59,212500,True
7rkW85dBwwrJtlHRDkJDAC,NAV,5rurggqwwudn9clMdcchxT,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",80,219453,False
7rkW85dBwwrJtlHRDkJDAC,NAV,5cx2X3RlGDk6g4DkPq4NYw,Never Sleep (with Lil Baby feat. Travis Scott),68,185785,True
7rkW85dBwwrJtlHRDkJDAC,NAV,7zxRMhXxJMQCeDDg0rKAVo,Some Way,74,179773,True
7rkW85dBwwrJtlHRDkJDAC,NAV,7IMwEtpAiJanqF6vQteZN2,Turks (with Gunna & ft. Travis Scott),68,161319,True
7rkW85dBwwrJtlHRDkJDAC,NAV,6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott),71,195053,True
7rkW85dBwwrJtlHRDkJDAC,NAV,05nbZ1xxVNwUTcGwLbp7CN,Myself,71,226040,True
7rkW85dBwwrJtlHRDkJDAC,NAV,1Faq8G2y56A8fRv7HsLq25,Wanted You (feat. Lil Uzi Vert),65,228386,True
7rkW85dBwwrJtlHRDkJDAC,NAV,1xpXnpIpuvzpx9jz15baJF,Call Me,66,215066,True
7rkW85dBwwrJtlHRDkJDAC,NAV,5rU6kDNXZLXIinFezpbWbO,Tap (feat. Meek Mill),65,148278,True
7rkW85dBwwrJtlHRDkJDAC,NAV,4x3mum2YGHtIBrgUKiNt4F,Don't Need Friends (feat. Lil Baby),64,184619,True
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,73,203161,True
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,4mWbFYZ9P14Ulf1LIFZGhH,06 Gucci (feat. DaBaby & 21 Savage),78,178950,True
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,3xOEfEmsrLwf9jcG4gErdA,"Pissy (feat. Roddy Ricch, Nardo Wick)",76,218172,True
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),73,233087,True
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,1qbqP15RKuH5UHbHkuSsmm,Rumors (feat. Lil Durk),64,185855,True
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),70,190311,True
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,0UMqDSXk4xvoCNRrIEPf7T,King Snipe,69,214593,True
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,2nBI3iWLhupR7LyAJ5GGkE,Champions,66,334253,True
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,3frSiC9SK3W5cr79Kbw224,We Steady Mobbin (feat. Lil Wayne),43,307774,True
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,6r2PaBZIavwabuTkIGZ9mQ,Us vs. Them (feat Gucci Mane),54,216000,True
6oMuImdp5ZcFhWP0ESe6mG,Migos,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),77,230813,True
6oMuImdp5ZcFhWP0ESe6mG,Migos,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,77,190288,True
6oMuImdp5ZcFhWP0ESe6mG,Migos,3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),77,192470,True
6oMuImdp5ZcFhWP0ESe6mG,Migos,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,77,276147,True
6oMuImdp5ZcFhWP0ESe6mG,Migos,0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),76,343150,True
6oMuImdp5ZcFhWP0ESe6mG,Migos,1cMMVJ4FDqhCci9efd1BU6,Need It (feat. YoungBoy Never Broke Again),68,195680,True
6oMuImdp5ZcFhWP0ESe6mG,Migos,1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),73,233087,True
6oMuImdp5ZcFhWP0ESe6mG,Migos,4wFjTWCunQFKtukqrNijEt,MotorSport,73,303076,True
6oMuImdp5ZcFhWP0ESe6mG,Migos,0wbnC9AUenxp613TYaJsGK,Narcos,72,255378,True
6oMuImdp5ZcFhWP0ESe6mG,Migos,0TBgMKD86t1VP3IzhxCoUl,Slippery (feat. Gucci Mane),71,304041,True
6vXTefBL93Dj5IqAWq6OTv,French Montana,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,85,233901,True
